ID,Empresa,Razao_Social_CNPJ,Categoria,Especialidade,Cidade_Sede,UF,Eixo_Regional,Dist_Louveira_km,Raio_de_Atuacao,Porte_Estimado,Fundacao,Site,Telefone,Endereco,Social,Decisor_Alvo_Cargo,Nome_Decisor,Email,Gatilho_Comercial,Prioridade_ICP,Confianca_do_Dado,Fonte,Status_Prospeccao,Proxima_Acao,Observacoes,Google_Maps,Avaliacao,Qtd_Avaliacoes,Status_Negocio
5401,Armando construções e reformas,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. da Primavera - 177Serraria, Diadema - SP, 09980-040",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17691337069373677593&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5402,Artpilar construçoes e reformas,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Orense, 41 - 14º andar, sala 1412 - Centro, Diadema - SP, 09920-650",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9446587279540286356&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5403,Avere Locan,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Encarnação, 373 - Piraporinha, Diadema - SP, 09960-010",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4001179786373317127&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5404,BB Arquitetura e Decorações,,Arquitetura,Serviços,Diadema,SP,RMC / entorno,,,,,,,"R. Fernando Martinês Guebara, 104 - Conceição, Diadema - SP, 09990-570",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16055046923214959012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5405,BUSK CONSTRUTORA E INCORPORADORA,,Incorporadora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Rio Raimundo Nonato, 19 - Vila Paulina, Diadema - SP, 09971-800",,Diretor Comercial / Diretor de Incorporacao,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16098069018591230975&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5406,Barra empreendimentos reformas em geral.,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Rio Nilo Reis, 10 - Vila Joaninha, Diadema - SP, 09971-765",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13372302598149902511&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5407,Bendoc Instalação e Manutenção Rede Lógica e Elétrica,,Construtora,Empresa de telecomunicação,Diadema,SP,RMC / entorno,,,,,,,"R. Orense, 41 - Sl 503 - Centro, Diadema - SP, 09920-650",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17515108046040620390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5408,Besson & Ramos Mat Construção,,Construtora,Loja de materiais de construção,Diadema,SP,RMC / entorno,,,,,,,"Av. Dom João VI, 220 - Taboão, Diadema - SP, 09940-150",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2105222219564719648&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5409,Beta 15 Incorporação,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Prestes Maia, 2010 - Centro, Diadema - SP, 09930-270",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8180411981238329612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5410,CIOMED | ENGENHARIA | ODONTOLOGIA E SAÚDE OCUPACIONAL,,Engenharia,Consultoria,Diadema,SP,RMC / entorno,,,,,,,"R. Orense, 41 - SALAS 506/507 - Centro, Diadema - SP, 09920-650",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4744946945435912689&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5411,CONSTRULOPES,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Antônio Dias Adorno, 860 - Vila Nogueira, Diadema - SP, 09951-000",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=18234752332083175543&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5412,CSW Construção Civil Elétrica,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Dom João VI, 757 - Taboão, Diadema - SP, 09941-115",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11436197436409977430&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5413,CVG Engenharia,,Engenharia,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Orense, 41 - 7° Andar, Sala 701 - Centro, Diadema - SP, 09920-650",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13446779493128321392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5414,Carmo Material De Construção,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Afonso Monteiro da Cruz, 877 - Serraria, Diadema - SP, 09980-550",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2119832582102273278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5415,Carvalho & Nogueira Com de Matls P Constr,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. dos Rubis, 216 - Centro, Diadema - SP, 09920-590",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1461588596776885823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5416,"Construbg Construções, reformas, pinturas, construtora de casas, projetos, designer de interiores, decoração",,Arquitetura,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Orense, 41 - 14° Andar - Centro, Diadema - SP, 09920-650",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6267510075577401406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5417,Construcaxa - Projetos e Construções,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Orense, 41 - 1509 - Centro, Diadema - SP, 09920-650",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=12831173401801431648&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5418,Construtora 100% Brasil.,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. dos Limoeiros, 118 - Taboão, Diadema - SP, 09940-590",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7239285374496808446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5419,Construtora Alves & Barcelos,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Sete de Setembro, 820 - Centro, Diadema - SP, 09912-010",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8289077909953511011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5420,Construtora Astra Delta,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Prestes Maia, 2244 - Centro, Diadema - SP, 09930-270",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4796306696922677797&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5421,Construtora de Quadras Diadema,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Manoel da Nóbrega, 435 - Centro, Diadema - SP, 09910-720",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9057766687877801784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5422,Construções e Reformas TOZO ENGENHARIA,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Sete de Setembro, 1141 - Centro, Diadema - SP, 09912-010",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14291305548603784661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5423,DRJ CONSTRUÇOES E SERVIÇOS,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Gaspar Ricardo, 174 - Centro, Diadema - SP, 09910-040",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9462671883433442030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5424,DRYLEVIS,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Casa Grande, 52 - Casa Grande, Diadema - SP, 09961-350",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13541036788944517115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5425,DTC Engenharia,,Engenharia,Armazém,Diadema,SP,RMC / entorno,,,,,,,"R. São Jorge, 310 - Centro, Diadema - SP, 09911-070",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6244982322604164728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5426,"Dellano Construção, Reformas e Serviços",,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Rua das Turmalinas, 146 - Centro, Diadema - SP, 09920-500",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10145491746893554758&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5427,Dicassa Engenharia Eireli,,Engenharia,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. João Tanasovici, 160 - Centro, Diadema - SP, 09910-670",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14709359946307289594&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5428,Dmais Diadema,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Dom Pedro I, 1231 - Conceição, Diadema - SP, 09991-000",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7271212699450780&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5429,Dumont Engenharia,,Engenharia,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Renato Barbosa, 166 - Vila Bandeirantes, Diadema - SP, 09911-410",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15362617277379740446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5430,Dunas Construtora e Incorporadora,,Incorporadora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Mal. Deodoro, 86 - Centro, Diadema - SP, 09912-020",,Diretor Comercial / Diretor de Incorporacao,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1545779363247380218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5431,ELOFORT SERVIÇOS DE ENGENHARIA LTDA,,Engenharia,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Dom João VI, 559 - Sl 06 - Canhema, Diadema - SP, 09941-115",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4414333068699461437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5432,EST Engenharia e Sistemas Tecnológicos do Brasil Ltda.,,Engenharia,Consultoria,Diadema,SP,RMC / entorno,,,,,,,"R. Humaitá, 75 - Conceição, Diadema - SP, 09912-200",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=12176218450500906393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5433,"Empreiteira JBS I Serviços de Pedreiro, Reformas e Construções - Grande SP",,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Serra de Macaé - Centro, Diadema - SP, 09920-030",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3691275588516373419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5434,Empreiteira Nexxt,,Empreiteira,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Ten. Oscár Nunes, 154 - Centro, Diadema - SP, 09913-190",,Proprietario / Encarregado geral,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14166821968413877366&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5435,Empreiteira e Construçoes./Engenharia,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Domingos Tuci, 80 - Vila Maria Leonor, Diadema - SP, 09920-380",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1260265470000052072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5436,Engenheiro Civil & Arquiteto Marlon Santos,,Arquitetura,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Fábio Eduardo Ramos Esquive 2900 l - Centro, Diadema - SP, 09941-202",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11843154192159646039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5437,Envil,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Antônio Piranga, 596 - 3º andar - Centro, Diadema - SP, 09911-160",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14882252320607885982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5438,Equilíbrio Arquitetura e Construção,,Arquitetura,Serviços,Diadema,SP,RMC / entorno,,,,,,,"R. Manoel da Nóbrega, 598 - sala 68 - Centro, Diadema - SP, 09910-720",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16359372110116305380&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5439,Ergui Estruturas - Projetos Estruturais,,Engenharia,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Bernardo Lôbo, 36 - Vila Nogueira, Diadema - SP, 09942-210",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4543807470598266593&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5440,Extrutura,,Construtora,Escritório da empresa,Diadema,SP,RMC / entorno,,,,,,,"R. Amélia Eugênia, 246 - Centro, Diadema - SP, 09911-260",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3672031958329531584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5441,FCF Construções,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Rua Antônio Doll de Moraes, 128 - Centro, Diadema - SP, 09920-540",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17317587615561019487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5442,Falicite construção,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Viena - Parque Reid, Diadema - SP, 09921-400",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11360905519063222408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5443,Fg Engenharia,,Engenharia,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Duarte Coelho Pereira, Nº 53 - Casa Grande, Diadema - SP, 09961-140",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9741471939758898752&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5444,Fibracon Construtora e Incorporadora,,Incorporadora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. dos Rubis, 377 - Centro, Diadema - SP, 09920-510",,Diretor Comercial / Diretor de Incorporacao,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15774152808077926925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5445,Fábrica de Steel Deck - Mix Lajes,,Construtora,Fabricante,Diadema,SP,RMC / entorno,,,,,,,"Av. Dr. Ulysses Guimarães, 3398 - Vila Nogueira, Diadema - SP, 09990-080",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14686315995716256266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5446,G.Couto Arquitetura - Especialista em Regularização de Empresas na Vigilância Sanitária,,Arquitetura,Serviços,Diadema,SP,RMC / entorno,,,,,,,"Edifício D’Office - R. Orense, 41 - Sl 812 - Centro, Diadema - SP, 09920-650",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1988766585282195518&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5447,GALVIN Engenharia,,Engenharia,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Praça Bom Jesus de Piraporinha, 205 - Sl 209 - Piraporinha, Diadema - SP, 09951-560",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=974043853673800913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5448,GSPINTURAS,,Construtora,Pintor,Diadema,SP,RMC / entorno,,,,,,,"R. Recanto Feliz, 265 - Campanário, Diadema - SP, 09930-291",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4336054033496811061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5449,Gardu Engenharia,,Engenharia,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"Av. Alda, 995 - Centro, Diadema - SP, 09910-170",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13885900961606249802&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5450,Geo Estac Construtora,,Construtora,Serviços,Diadema,SP,RMC / entorno,,,,,,,"R. Poaca, 10 - Inamar, Diadema - SP, 09970-300",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=13698831757449740837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5451,Gil Sampaio Arquitetura & Interiores,,Arquitetura,Serviços,Diadema,SP,RMC / entorno,,,,,,,"R. Aratiba - Vila Oriental, Diadema - SP, 09941-480",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8418239333224471073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5452,Global Reparos Ltda,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Pintassilgo, 224 - Campanário, Diadema - SP, 09931-560",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6784589646224256238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5453,Gp Construções Reformas e Projetos,,Construtora,Serviços,Diadema,SP,RMC / entorno,,,,,,,"R. Salgado de Castro, 361 - Centro, Diadema - SP, 09920-690",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=9459931995129990494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5454,Groba Monteiro Arquitetura,,Arquitetura,Serviços,Diadema,SP,RMC / entorno,,,,,,,"R. São Francisco de Assis, 335 - 02 - Centro, Diadema - SP, 09911-000",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16404799877510963123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5455,Grupo CDV Engenharia,,Engenharia,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Tupinambás, 678 - Conceição, Diadema - SP, 09991-090",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7998905402557845998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5456,Grupo Russo,,Construtora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Orense, 41 - Centro, Diadema - SP, 09920-650",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5065825856794723239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
5457,Gurupi Empreendimentos Imobiliário,,Incorporadora,Empreiteira,Diadema,SP,RMC / entorno,,,,,,,"R. Antônio Pádula, 105 - Vila Nogueira, Diadema - SP, 09951-070",,Diretor Comercial / Diretor de Incorporacao,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2392526537986117739&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
