ID,Empresa,Razao_Social_CNPJ,Categoria,Especialidade,Cidade_Sede,UF,Eixo_Regional,Dist_Louveira_km,Raio_de_Atuacao,Porte_Estimado,Fundacao,Site,Telefone,Endereco,Social,Decisor_Alvo_Cargo,Nome_Decisor,Email,Gatilho_Comercial,Prioridade_ICP,Confianca_do_Dado,Fonte,Status_Prospeccao,Proxima_Acao,Observacoes,Google_Maps,Avaliacao,Qtd_Avaliacoes,Status_Negocio
9772,LG MICHELONE TERRAPLENAGEM,,Terraplenagem/Infra,Empreiteira,Salto,SP,RMC / entorno,50,,,,,,"R. Melvin Jones, 139 - Vila Roma, Salto - SP, 13321-441",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3622487624828412535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9773,NJ Escavações e Terraplenagem,,Terraplenagem/Infra,Empreiteira,Salto,SP,RMC / entorno,50,,,,,,"R. Luiz Carlos Pierroni de Souza, 138 - Residencial Vila Martins, Salto - SP, 13329-202",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17569948728960885258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9774,Oliveira terraplanagem,,Terraplenagem/Infra,Empreiteira,Salto,SP,RMC / entorno,50,,,,,,"R. Pirassununga, 328 - Jardim da Cidade IV, Salto - SP, 13323-023",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5789996240300450554&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9775,Quirino Terraplanagem,,Terraplenagem/Infra,Empreiteira,Salto,SP,RMC / entorno,50,,,,,,"Av. Irmã Dulce, 83 - Condomínio Fechado Village Haras São Luiz II, Salto - SP, 13329-172",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10597850612882822028&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9776,R³ Engenharia / Reforço de Fundações / Reforço Estrutural / Trincas e Rachaduras / Estaca Mega,,Terraplenagem/Infra,Escritório da empresa,Salto,SP,RMC / entorno,50,,,,,,"R. Donatário João de Barros, 344 - Jardim Santa Marta, Salto - SP, 13323-361",,Socio-Diretor / Engenheiro responsavel,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2310296642515026661&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9777,SALTO - TERRAPLANAGEM BENTO,,Terraplenagem/Infra,Empreiteira,Salto,SP,RMC / entorno,50,,,,,,"R. Islândia, 72 - Jardim Celani, Salto - SP, 13326-193",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17775347156007174911&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9778,SP Pavimentação e Cia,,Terraplenagem/Infra,Empreiteira,Salto,SP,RMC / entorno,50,,,,,,"R. Gov. Armando Sáles de Oliveira, 306 - Res. Santo Stefano, Salto - SP, 13323-110",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1289295836623632539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9779,Terraplanagem Terra Forte,,Terraplenagem/Infra,Empreiteira,Salto,SP,RMC / entorno,50,,,,,,"R. Pirassununga - Jardim Marilia, Salto - SP, 13323-023",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=871070127389294925&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9780,Terraplanagem em Salto | Geotec Obras e Tecnologia,,Terraplenagem/Infra,Empreiteira,Salto,SP,RMC / entorno,50,,,,,,"R. Rússia, 494 - Jardim Planalto, Salto - SP, 13322-230",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4015100815035840067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9781,Terraplenagem Tres Irmaos,,Terraplenagem/Infra,Empreiteira,Salto,SP,RMC / entorno,50,,,,,,"R. Nepal, 369 - Jardim Planalto, Salto - SP, 13322-253",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7076837912481018457&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9782,ARQUITETURA E INTERIORES ENTRELINHAS,,Arquitetura,,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"Av. de Cillo, 122 - Centro, Santa Bárbara d'Oeste - SP, 13450-041",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7764023806571221722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9783,KB Engenharia e Arquitetura,,Arquitetura,Serviços,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. Barão do Rio Branco, 15 - Santo Amaro, Santa Bárbara d'Oeste - SP, 04753-000",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16258924329390176228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9784,Socrates Duarte - Arquitetura e Engenharia Criativa,,Arquitetura,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. Duque de Caxias, 89 - Sl 08 - Vila Macnight, Santa Bárbara d'Oeste - SP, 13450-013",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=10787849795087354585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9785,Construtora D&D,,Construtora,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. Mario Siqueira Santos, 1096 - Sl 01 - Terras de Santa Bárbara, Santa Bárbara d'Oeste - SP, 13456-687",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8979863460582715709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9786,Construtora Sega,,Construtora,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. Romeu Fornazari, 120 - Jardim Dona Regina, Santa Bárbara d'Oeste - SP, 13455-721",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6695676751585669288&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9787,construçao e reforma em geral,,Construtora,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. do Cromo, 1064 - Jardim Pantano, Santa Bárbara d'Oeste - SP, 13456-415",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=126973975765970516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9788,PRISMA EMPREITEIRA DE OBRA CIVIL,,Empreiteira,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. Polônia, 2300 - Jardim Candido Bertini, Santa Bárbara d'Oeste - SP, 13455-192",,Proprietario / Encarregado geral,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=553125904252948041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9789,Alemão Terraplenagem SBO,,Terraplenagem/Infra,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"Estr. Barreirinho, 1521 - Parque Eldorado, Santa Bárbara d'Oeste - SP, 13458-870",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16889058561761043178&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9790,Colombo Terraplanagem e pavimentação,,Terraplenagem/Infra,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. Ver. José Mario da Silva, 172 - Conj. Hab. Angelo Giubina, Santa Bárbara d'Oeste - SP, 13453-580",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8568684347936195391&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9791,Freitas Terraplanagem e Perfuração de Estaca,,Terraplenagem/Infra,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"Rua Geraldino Sandrin, 97 - Jardim Alphacenter, Santa Bárbara d'Oeste - SP, 13454-098",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16682347639785964389&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9792,Juninho terraplanagem,,Terraplenagem/Infra,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"Av. Juscelino K. de Oliveira, 520 - Distrito Industrial, Santa Bárbara d'Oeste - SP, 13457-190",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1242345275807367483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9793,Pontual Saneamentos Terraplanagem,,Terraplenagem/Infra,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"Rua: da benignidade, N:635 - Jardim Vista Alegre, Santa Bárbara d'Oeste - SP, 13458-576",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2806273822710731360&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9794,Terraplenagem Escava Forti,,Terraplenagem/Infra,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. João Bataglia - Recreio Alvorada, Santa Bárbara d'Oeste - SP, 13458-450",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5998827531308385425&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9795,Terraplenagem J.G,,Terraplenagem/Infra,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"Estrada da Servidão, 425 - Gerivá, Santa Bárbara d'Oeste - SP, 13468-250",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4152040137151715717&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9796,Valdir Terraplenagem,,Terraplenagem/Infra,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. Edgard Tricânico D'Elboux, 68 - Jardim San Marino, Santa Bárbara d'Oeste - SP, 13453-472",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=12500121549323211030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9797,virgentim terraplanagem,,Terraplenagem/Infra,Empreiteira,Santa Barbara D'Oeste,SP,RMC / entorno,,,,,,,"R. Dom Pedro II, 78 - Parque Olaria, Santa Bárbara d'Oeste - SP, 13458-016",,Socio-Diretor / Diretor de Obras,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=500893388759509014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9798,ARQUI&CO COMPANHIA DE ARQUITETURA E DESIGN DE INTERIORES EIRELI,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Av. Yojiro Takaoka, 4384 - ANDAR 7 SALA 701 CONJ 5940 - Centro de Apoio I (Alphaville), Santana de Parnaíba - SP, 06541-038",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4478756506957173653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9799,Adriana Casella Arquitetura,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Alameda Caraguatatuba, 230 - Alphaville, Santana de Parnaíba - SP, 06542-125",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=11112339270869647874&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9800,André Cristoffoli Arquitetura,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Estr. Mun. Bela Vista, 917 Sala 413 - 2o. andar - Alphaville, Santana de Parnaíba - SP, 06532-020",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4730030432274005640&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9801,Arquiteto Rodrigo Velasco,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Condomínio Jardins de Tamboré - Alameda Terras Altas, 35 - Tamboré, Santana de Parnaíba - SP, 06544-515",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=646099918715199816&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9802,Azevedo Arquitetura,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"R. Arara - Suru, Santana de Parnaíba - SP, 06509-026",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17407985645048301226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9803,Benítez Corbal Arquitetura e Interiores,,Arquitetura,,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Estr. Mun. Bela Vista, 917 - Alphaville, Santana de Parnaíba - SP, 06539-010",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3526974093132254845&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9804,Calsolari Engenharia e Arquitetura,,Arquitetura,Empreiteira,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Av. dos Parques, 45 - Alphasitio, Santana de Parnaíba - SP, 06544-300",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6945777384833039428&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9805,Carolina Bernardi Arquitetura,,Arquitetura,Banco,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Av. dos Parques, 45 - Conj 808B - Centro de Apoio I (Alphaville), Santana de Parnaíba - SP, 06544-310",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6726622388824893695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9806,Costa Gabriel Arquitetura e Design,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"R. Tapajós, 1438 - Tarumã, Santana de Parnaíba - SP, 06515-330",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3744444617463837809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9807,DZ ARQUITETURA PROMOCIONAL,,Arquitetura,,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"R. Pernambuco, 158 - Jardim da Varzea, Santana de Parnaíba - SP, 06530-080",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15665916506065655300&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9808,Elizabeth Stein Arquitetura,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Alameda Tabarana, 138 - Alphaville, Santana de Parnaíba - SP, 06540-295",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=4324718901586728155&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9809,Felipe Ramos Arquiteto & Urbanista,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Av. Yojiro Takaoka, 4384 - Alphaville, Santana de Parnaíba - SP, 06541-038",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=8296345637821283964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9810,Glaucia Sabato - Arquitetura e Interiores,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Av. Victor Civita, 235 - Alphaville, Santana de Parnaíba - SP, 06544-072",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=2100680190155911891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9811,IT - Arquitetura e interiores,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Alameda Piava, 532 - Alphaville, Santana de Parnaíba - SP, 06540-430",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3944321479772036456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9812,Italico & IT Arquitetura Santana de Parnaíba,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Av. Yojiro Takaoka - Alphaville, Santana de Parnaíba - SP, 06541-038",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=17366341563624550108&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9813,Karina STEINR. Paloma RUIZ - ARQUITETURA & DESIGN,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Estr. Mun. Bela Vista, 2840 - Alphaville, Santana de Parnaíba - SP, 06539-010",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=357910496511634539&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9814,Kewen Moraes Arquitetura e Design,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"R. Mongaraib - Sítio do Rosário, Santana de Parnaíba - SP, 06514-365",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=1785174964042069980&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9815,M L Arquitetura e Construções,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Centro Comercial I - Av. Marte, 245 - Alphaville, Santana de Parnaíba - SP, 06541-005",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=15187948432191346303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9816,Maria Clara Mattei Arquitetura,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Estr. Mun. Bela Vista - Alphaville, Santana de Parnaíba - SP, 06539-000",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=18301428557820321364&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9817,Marisa Israel Arquitetura e Design de Interiores,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Alameda Shangai, 84 - Alphaville, Santana de Parnaíba - SP, 06543-040",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=7962661113022709965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9818,Monica Batista Arquitetura,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Av. dos Parques, 45 - Sl 608B - Alphaville, Santana de Parnaíba - SP, 06544-300",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16526793319177099926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9819,Montagem de Stands | Design e Arquitetura de Stands‎,,Arquitetura,Escritório da empresa,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Av. Ten. Marques - Vila Poupanca, Santana de Parnaíba - SP, 06529-001",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=6881394406808965316&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9820,NINA DOMINGUES ARQUITETA,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Alameda Ametista, 186 - Alphaville, Santana de Parnaíba - SP, 08790-290",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3395619935917308648&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9821,Organika Lab Arquitetura,,Arquitetura,,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Estr. Mun. Bela Vista, 917 - Sala 419 - Alphaville, Santana de Parnaíba - SP, 06532-020",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=5640319999013882567&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9822,Priolli Arquitetura,,Arquitetura,Empreiteira,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Shopping da Construção - Estr. Mun. Bela Vista, 917 - Lj 341 - Alphaville, Santana de Parnaíba - SP, 06539-010",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=14536325334666199867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9823,Ramos Ritter Arquitetura Alphaville,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Avenida do parque, 45 - Sl 1112 cC - Alphaville, Santana de Parnaíba - SP, 06544-300",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=16591786799367364655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
9824,Regina Vieira Arquitetura,,Arquitetura,Serviços,Santana De Parnaiba,SP,RMC / entorno,,,,,,,"Alameda Lambarí, 82 - Alphaville, Santana de Parnaíba - SP, 06540-335",,Socio / Arquiteto titular,,,,C,Alta,Google Places API,Nao iniciado,Validar site e decisor,,https://maps.google.com/?cid=3012660921780114631&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL
