#,Empresa,Segmento,Cidade,Telefone,Site,Nota,Avals,Endereco,Google_Maps,Status
3573,Matiá Escritório de Arquitetura,Arq,Sao Paulo,(11) 98942-9135,instagram.com,5,2,"Av. Ver. Abel Ferreira, 1800 Sala 1216 Vila Reg. Feijó - Jardim Analia Franco, São Paulo - SP, 03340-000",https://maps.google.com/?cid=16499509907927964537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3574,Mauih - Arquitetura e Design de Interiores,Arq,Sao Paulo,(11) 98956-9045,bio.site,5,25,"R. Angá, 896 - Apto 132C - Vila Formosa, São Paulo - SP, 03360-000",https://maps.google.com/?cid=5884792382564160107&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3575,Maurina Santos Arquitetura e Interiores,Arq,Sao Paulo,(11) 97785-2122,,5,1,"R. Serra de Botucatu, 878 - Sl 1503 - Vila Gomes Cardim, São Paulo - SP, 03317-000",https://maps.google.com/?cid=9738321659459427968&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3576,Mausbach Design Arquitetura e Engenharia,Arq,Sao Paulo,(11) 2628-1170,mausbach.com.br,,,"R. Dr. Alberto Seabra, 370 - Vila Madalena, São Paulo - SP, 05452-000",https://maps.google.com/?cid=16287227168369682136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3577,Mayra Lopes Arquitetos Associados,Arq,Sao Paulo,(11) 99385-2579,mayralopes.com.br,4.3,17,"R. Bernardino de Campos, 318 - Conj. 71 - Brooklin, São Paulo - SP, 04620-000",https://maps.google.com/?cid=4663244158206260125&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3578,Mayra Munhoz Arquitetura,Arq,Sao Paulo,(11) 98244-5820,mayramunhoz.com.br,5,8,"Av. Mofarrej, 348 - Vila Leopoldina, São Paulo - SP, 05311-000",https://maps.google.com/?cid=15249028680359943449&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3579,Mays Arquitetura e Consultoria,Arq,Sao Paulo,(11) 98442-5910,maysarq.wix.com,5,1,"R. Cláudio Rodrigues Lopes - Chora Menino, São Paulo - SP, 02463-050",https://maps.google.com/?cid=7887615559408322816&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3580,Mecatron Arquitetura,Arq,Sao Paulo,(11) 2941-5357,mecatron.arq.br,,,"R. Dr. João Ribeiro, 234 - casa 9 - Penha de França, São Paulo - SP, 03634-000",https://maps.google.com/?cid=3848386739294744488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3581,Megan Arquitetura,Arq,Sao Paulo,(11) 2368-5467,meganarquitetura.com.br,4.3,7,"Alameda Olga, 422 - Barra Funda, São Paulo - SP, 01155-040",https://maps.google.com/?cid=7182279998634939834&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3582,Megaoffice Escritório Projetos de Arquitetura Ltda,Arq,Sao Paulo,(11) 5505-5506,megaoffice.arq.br,5,1,"Rua André Ampére, 153 - Conj 154 - Cidade Monções, São Paulo - SP, 04562-080",https://maps.google.com/?cid=3767914137079867446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3583,Megaron Arquitetura Corporativa,Arq,Sao Paulo,(11) 3722-0338,,5,1,"Rua dos Três Irmãos, 629 - Vila Progredior, São Paulo - SP, 05615-190",https://maps.google.com/?cid=6095274758303865718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3584,Meire Garcia Arquitetura,Arq,Sao Paulo,(11) 97275-7911,meiregarcia.com.br,,,"Av. Guilherme Giorgi, 928 - Vila Carrão, São Paulo - SP, 03422-000",https://maps.google.com/?cid=16544333438922493014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3585,Melissa Caldeira Arquitetura & Interiores - Vila Mariana,Arq,Sao Paulo,(11) 96491-1713,instagram.com,5,20,"Rua Engenheiro Armando de Virgiliis - Vila Mariana, São Paulo - SP, 04120-021",https://maps.google.com/?cid=7195269423964806683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3586,Mello Teixeira Arquitetos Associados,Arq,Sao Paulo,(11) 3772-1030,,5,1,"R. Mário Gonçalves de Oliveira, 100 - Fazenda Morumbi, São Paulo - SP, 05656-030",https://maps.google.com/?cid=17323784648155658571&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3587,Mello&Condini arquitetura,Arq,Sao Paulo,(11) 2844-8502,arquiteturasaopaulo.com.br,5,2,"Torre B - Av. Pres. Juscelino Kubitschek, 2041 - 5º andar - Vila Olímpia, São Paulo - SP, 04543-011",https://maps.google.com/?cid=4808790943668210471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3588,Menegazzo Arquitetura,Arq,Sao Paulo,,,3,2,"R. Padre Chico, 85 - Pompeia, São Paulo - SP, 05008-010",https://maps.google.com/?cid=2702193304211072384&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3589,Merheje Jr Arquitetura,Arq,Sao Paulo,(11) 99555-5846,merhejejr.com.br,,,"Rua Cristina de Vasconcelos Ceccato, 571 - Jardim Sao Nicolau, São Paulo - SP, 04802-080",https://maps.google.com/?cid=17771869349203317907&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3590,Meridional Arquitetura,Arq,Sao Paulo,,arquiteturameridional.com,,,"Alameda dos Jurupis, 455 - Sl 67 - Moema, São Paulo - SP, 04088-001",https://maps.google.com/?cid=18202783369831181690&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3591,Mescalina Arquitetura,Arq,Sao Paulo,(11) 95378-7622,mescalina.org,,,"Av. Damasceno Vieira, 1065 - Vila Mascote, São Paulo - SP, 04363-040",https://maps.google.com/?cid=4821705976010380734&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3592,Metabrick Arquitetura e Construção,Arq,Sao Paulo,(11) 95300-3646,metabrick.com.br,,,"Av. Brig. Faria Lima, 628 - 10 Andar - Conj. 101 - Pinheiros, São Paulo - SP, 05426-200",https://maps.google.com/?cid=10751322182287332742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3593,Metro Arquitetos Associados,Arq,Sao Paulo,(11) 3255-1221,metroarquitetos.com.br,4.4,36,"Av. Ipiranga, 344 - SALA 251A - República, São Paulo - SP, 01046-010",https://maps.google.com/?cid=16436147480220621031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3594,Meu Cantu Arquitetura,Arq,Sao Paulo,(11) 99319-4532,meucantu.com,5,40,"R. Assad Moisés Saliba, 50 - Vila Moinho Velho, São Paulo - SP, 04284-040",https://maps.google.com/?cid=7834023808897666984&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3595,MiG Design e Arquitetura,Arq,Sao Paulo,(11) 99846-6156,mig.arq.br,5,9,"R. Emília Marengo, 801 - Tatuapé, São Paulo - SP, 03313-060",https://maps.google.com/?cid=1165917424186690933&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3596,Micaelly Arquiteta Ltda,Arq,Sao Paulo,(11) 94967-6725,,5,1,"Rua Dom Lucas Obes, 104 - Casa 1 - Ipiranga, São Paulo - SP, 04212-020",https://maps.google.com/?cid=4425435949661868177&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3597,Michaelis Arquitetos Associados,Arq,Sao Paulo,(11) 3045-0706,michaelis.arq.br,5,6,"R. Dr. Alceu de Campos Rodrigues, 275 - Vila Nova Conceição, São Paulo - SP, 04544-000",https://maps.google.com/?cid=2539148164422626793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3598,Michelle Albuquerque Interiores,Arq,Sao Paulo,(11) 95915-3457,mainteriores.com.br,,,"R. Irmãos Pila, 385 - Conjuntos 1e2 - Vila Mazzei, São Paulo - SP, 02309-000",https://maps.google.com/?cid=6080311891182370724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3599,Michelle Machado Arquitetura,Arq,Sao Paulo,,mcharquitetura.com.br,5,1,"R. Barão do Triunfo, 88 - Brooklin, São Paulo - SP, 04602-007",https://maps.google.com/?cid=2636833541815877498&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3600,Miguel Góis Arquitetura,Arq,Sao Paulo,(11) 3023-4958,,,,"Boaçava, São Paulo - SP, 05471-000, Brasil",https://maps.google.com/?cid=13518860732242642299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3601,Mina arquitetura e construção,Arq,Sao Paulo,(11) 3271-5861,,,,"Cond Edifício Duca D Alba - R. Antônio Tavares, 275 - Cambuci, São Paulo - SP, 01542-010",https://maps.google.com/?cid=3567208300635862342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3602,Minha Clínica Arquitetura,Arq,Sao Paulo,(11) 5587-5900,minhaclinicaarquitetura.com.br,4.3,16,"Av. Fagundes Filho, 252 - Vila Monte Alegre, São Paulo - SP, 04304-000",https://maps.google.com/?cid=17400554290099190328&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3603,Minhas Arquitetas,Arq,Sao Paulo,(11) 93236-7401,instagram.com,5,2,"Pça. Sílvio Romero, 55 - sala 85 - Cidade Mãe do Céu, São Paulo - SP, 03323-000",https://maps.google.com/?cid=10767147023108185122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3604,Minimalista Engenharia e Arquitetura,Arq,Sao Paulo,(11) 94557-9346,minimalistaengenharia.com.br,5,40,"Av. Paulista, 1636 - Cerqueira César, São Paulo - SP, 01310-200",https://maps.google.com/?cid=13481429351064583424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3605,Mirandre Arquitetura - Myrella Sousa,Arq,Sao Paulo,(11) 99317-0753,mirandrearquitetura.com.br,5,14,"Av. Nossa Sra. do Sabará, 3322 - Salas 7 e 8 - Vila Emir, São Paulo - SP, 04447-010",https://maps.google.com/?cid=4300628039409689431&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3606,Mirart Arquitetura,Arq,Sao Paulo,(11) 91611-2930,mirart.arq.br,5,7,"Tv. Dona Paula, 13 - Higienópolis, São Paulo - SP, 01239-030",https://maps.google.com/?cid=11810700625264885067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3607,Miriam Ribeiro Arquitetura,Arq,Sao Paulo,(11) 97196-1888,instagram.com,5,2,"Rua Lacedemônia, 540 - Vila Mascote, São Paulo - SP, 04634-020",https://maps.google.com/?cid=8731497724366307603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3608,Miriam Rodrigues Arquitetura,Arq,Sao Paulo,(11) 95119-7924,instagram.com,5,6,"R. Frei João do Rosário - Vila Marari, São Paulo - SP, 04401-090",https://maps.google.com/?cid=17634613575367776694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3609,Mirá Arquitetura,Arq,Sao Paulo,(11) 2925-9580,mira.arq.br,4.5,2,"Rua Professor Antônio Arruda Malheiros - |, 67 - Sl 02 - Pinheiros, São Paulo - SP, 05418-070",https://maps.google.com/?cid=8952991183553340336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3610,MitHause Arquitetura e Engenharia,Arq,Sao Paulo,(11) 95880-6781,,5,1,"Av. Antônio Diogo, 307 - Vila Ré, São Paulo - SP, 03669-040",https://maps.google.com/?cid=11256662678992624219&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3611,Mk Arquitetura,Arq,Sao Paulo,(11) 95481-7436,,,,"R. Clotilde Orsolini Morana - Jardim Sandra, São Paulo - SP, 05860-040",https://maps.google.com/?cid=1053253409663884205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3612,Module Arquitetura,Arq,Sao Paulo,(11) 3854-9656,modulearquitetura.com.br,,,"R. José Debieux, 35 - Santana, São Paulo - SP, 02038-030",https://maps.google.com/?cid=15148366793990797969&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3613,Mogani Arquitetura,Arq,Sao Paulo,(11) 95968-2482,moganiarquitetura.com,5,1,"Av. Engenheiro Luís Carlos Berrini, 1681 - Itaim Bibi, São Paulo - SP, 04571-011",https://maps.google.com/?cid=3720703364506731136&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3614,Mombá Arquitetura,Arq,Sao Paulo,,,4.9,11,"R. Martins Fontes, 230 - Centro Histórico de São Paulo, São Paulo - SP, 01050-070",https://maps.google.com/?cid=7521015146647080494&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3615,Monicah Marangoni - Arquitetura e Interiores,Arq,Sao Paulo,(11) 2976-0618,api.whatsapp.com,5,5,"R. Alfredo Pujol, 545 F - Conj. 81 - Santana, São Paulo - SP, 02017-010",https://maps.google.com/?cid=3833058833544325637&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3616,Montes Arquitetura & construções,Arq,Sao Paulo,(11) 94865-6816,instagram.com,5,5,"Av. Raimundo Pereira de Magalhães - Pirituba, São Paulo - SP, 02983-055",https://maps.google.com/?cid=14641434892128164667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3617,Morale Arquitetura e Reforma,Arq,Sao Paulo,(11) 91349-4687,moralearquitetura.com.br,4.8,150,"R. Alcantarilla, 160 - Vila Andrade, São Paulo - SP, 05717-170",https://maps.google.com/?cid=18391150015757770979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3618,Moreira Arquitetura e Construções,Arq,Sao Paulo,,74pereira.wixsite.com,5,2,"Av. Vila Ema, 5446 - Vila Ema, São Paulo - SP, 03282-001",https://maps.google.com/?cid=1494502640880665143&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3619,Mourelo & Thomaz Arquitetos e Engenheiros Construtores,Arq,Sao Paulo,(11) 5631-5481,,4,2,"Av. Nossa Sra. do Sabará, 2640 - Vila Emir, São Paulo - SP, 04686-002",https://maps.google.com/?cid=15408183975027262436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3620,Murakami Arquitetura e Construção,Arq,Sao Paulo,(11) 3731-8752,arquiteturamurakami.com.br,,,"R. Padre Justino, 78 - Vila Pirajussara, São Paulo - SP, 05580-095",https://maps.google.com/?cid=10711606116947654456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3621,Murari Sussi Arquitetura e Regularização,Arq,Sao Paulo,(11) 5641-1564,,5,5,"Av. João Carlos da Silva Borges, 59 - Sl 3 - Vila Cruzeiro, São Paulo - SP, 04726-000",https://maps.google.com/?cid=1610278690970512723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3622,Muvu Arquitetura,Arq,Sao Paulo,,muvuarquitetura.com.br,5,12,"Rua Arandu, 205 - Conj 1003 - Brooklin, São Paulo - SP, 04562-030",https://maps.google.com/?cid=2232041840572640671&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3623,My Arquitetura,Arq,Sao Paulo,(11) 3031-4821,,5,1,"R. Dona Aurora Guimarães, 78 - Vila Granada, São Paulo - SP, 03622-020",https://maps.google.com/?cid=3149324114757884153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3624,Márcia Guimarães Arquitetura,Arq,Sao Paulo,(11) 2741-9079,marciaguimaraes.arq.br,4.6,36,"R. Emília Marengo, 1247 - sl. 3 - Tatuapé, São Paulo - SP, 03336-000",https://maps.google.com/?cid=12652163518869165300&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3625,Márcio Kogan Arquiteto,Arq,Sao Paulo,(11) 3081-3522,,4.4,7,"Alameda Tietê, 505 - Cerqueira César, São Paulo - SP, 01417-020",https://maps.google.com/?cid=247381840530381609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3626,Márcio Vaz Arquitetura,Arq,Sao Paulo,(11) 2975-3133,marciovaz.com.br,4.1,11,"R. Conselheiro Saraiva, 207 - Sl 1101 - Santana, São Paulo - SP, 02037-020",https://maps.google.com/?cid=1978627098679252044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3627,Mário Gallo Arquitetura,Arq,Sao Paulo,(11) 5505-1290,mariogallo.com.br,3.7,6,"Rua Dona Salwa Saigh Calfat, 223 - Jardim Tramontano, São Paulo - SP, 05691-050",https://maps.google.com/?cid=10639077296483906831&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3628,Módulo Arquitetura e Construção,Arq,Sao Paulo,(11) 2225-2080,moduloarquitetura.com.br,4,3,"Av. Reg. Feijó, 944 - Vila Reg. Feijó, São Paulo - SP, 03342-000",https://maps.google.com/?cid=8221323194460432361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3629,N&L - arq interiores,Arq,Sao Paulo,(11) 2307-9923,,4.5,4,"R. Dr. João Ribeiro, 234 - Cs 4 - Penha de França, São Paulo - SP, 03634-010",https://maps.google.com/?cid=5595617311182774891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3630,NASC Arquitetura Sustentável & Construção,Arq,Sao Paulo,(11) 96336-5845,,,,"Av. Reg. Feijó, 944 - Vila Formosa, São Paulo - SP, 03342-000",https://maps.google.com/?cid=2157977904657632863&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3631,NAUTILO arquitetura & gerenciamento,Arq,Sao Paulo,(11) 3675-8456,nautilo.arq.br,5,1,"R. Linda Ferreira da Rosa - Perdizes, São Paulo - SP, 05010-030",https://maps.google.com/?cid=2209504955844628282&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3632,NJ+ arquitetos,Arq,Sao Paulo,(11) 2500-5975,nildojose.com,4.9,10,"R. Aspicuelta, 422 - Conj 14A - Alto de Pinheiros, São Paulo - SP, 05433-010",https://maps.google.com/?cid=13205600812310870784&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3633,NOVAOCA Arquitetura,Arq,Sao Paulo,(11) 99289-6026,novaoca.com.br,5,6,"Rua Édison, 1294 - Campo Belo, São Paulo - SP, 04618-035",https://maps.google.com/?cid=9482628208151157078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3634,NSC Engenharia & Arquitetura,Arq,Sao Paulo,(11) 3984-6629,laudoartnsc.com.br,4.9,32,"R. Antônio Borges, 100 - Parque Edu Chaves, São Paulo - SP, 02230-100",https://maps.google.com/?cid=874137244962108602&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3635,NUI Arquitetura,Arq,Sao Paulo,(11) 91034-0994,nuiarquitetura.com,5,1,"Av. Gen. Ataliba Leonel, 1223 - Santana, São Paulo - SP, 02036-011",https://maps.google.com/?cid=3848942773390747884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3636,NYAH Arquitetura e Interiores,Arq,Sao Paulo,(11) 93396-0363,nyaharq.com.br,4.7,13,"Av. Nova Cantareira, 1984- Tucuruvi (CEP: - Parada Inglesa, São Paulo - SP, 02330-003",https://maps.google.com/?cid=5240406747017656787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3637,NZO arquitetura,Arq,Sao Paulo,(11) 5061-5345,nzo089.wixsite.com,,,"R. Francisco Dias, 758 - Bosque da Saúde, São Paulo - SP, 04148-000",https://maps.google.com/?cid=3513178448974376776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3638,Nadais Arquitetura e Alvarás,Arq,Sao Paulo,(11) 97262-5023,nadaisarquitetura.com,5,29,"R. Dr. Antônio Bento, 560 - sala 711 - Santo Amaro, São Paulo - SP, 04750-001",https://maps.google.com/?cid=17772792470953074521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3639,Nadia Takatama Arquitetura,Arq,Sao Paulo,(11) 98793-3218,nadiatakatama.com.br,5,3,"Av. Ucrânia, 53 - Interlagos, São Paulo - SP, 04786-037",https://maps.google.com/?cid=11716004166404917237&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3640,Natalia Assis Arquitetura e Interiores,Arq,Sao Paulo,(11) 98155-5696,nataliaassisarquitetura.com,5,42,"Av. Vila Ema, 4060 - Vila Ema, São Paulo - SP, 03282-001",https://maps.google.com/?cid=14026333745937978664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3641,Natalia Salvatore Cenografia e Interiores,Arq,Sao Paulo,(11) 97463-9018,,5,25,"R. Vergel - Mooca, São Paulo - SP, 03179-040",https://maps.google.com/?cid=11511348637034175924&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3642,Nathalia Marangoni Arquitetura e Interiores,Arq,Sao Paulo,(11) 2539-9029,nathaliamarangoni.arq.br,5,6,"Av. Angélica, 2447 - Bela Vista, São Paulo - SP, 01227-200",https://maps.google.com/?cid=8642957101120745450&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3643,Nattu Arquitetura + Interiores,Arq,Sao Paulo,(11) 98454-0412,,,,"R. Paulino Guimarães, 93 - Sl 17 - Luz, São Paulo - SP, 01109-020",https://maps.google.com/?cid=9504449457733234954&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3644,Natália Shinagawa | Arquitetura e interiores,Arq,Sao Paulo,(11) 7666-7238,,,,"R. Pres. Antônio Cândido, 164 - Alto da Lapa, São Paulo - SP, 05083-060",https://maps.google.com/?cid=12159202823883596582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
3645,Nayara Oliveira Arquitetura,Arq,Sao Paulo,(11) 94528-5200,,5,9,"R. Serra de Bragança, nº1055 - sala 607 - Tatuapé, São Paulo - SP, 03318-000",https://maps.google.com/?cid=7023183583321608117&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nao iniciado
